donorID,pred,probab
103897,0,0.27342052952685847
124874,0,0.05687337110401723
141942,0,0.12034616212562019
101571,0,0.4829928992209586
111930,0,0.2750269466698663
100469,0,0.0639258791012893
114739,0,0.06939494553281325
122380,1,0.7552729355288325
135544,1,0.799255681143959
140843,0,0.11743849098386563
137000,0,0.19677593832312407
103793,0,0.4740127170204968
110907,0,0.29893356420127154
135819,1,0.5560136088347944
109171,0,0.35623719802086357
102736,0,0.4634653829150712
142789,0,0.15776822931764295
106094,1,0.9145540562015501
112996,1,0.6004993270304134
102673,0,0.3084067541931134
139350,1,0.9246001593602504
116116,0,0.16994122832035344
132105,0,0.03061291492176524
129633,0,0.17041301763518135
115614,1,0.6276665640633499
126491,1,0.5916348290848924
128740,1,0.7877833891630062
104099,0,0.27576086139433076
113532,1,0.580273661096799
107800,0,0.3536993514317227
130764,0,0.10568811915198183
110986,0,0.15829541115039575
141948,0,0.1504223321802241
120806,1,0.6995019234314619
141518,0,0.2692637595085374
100168,1,0.6130362644365689
130272,0,0.051307671230153146
104194,0,0.07742375707127143
102983,1,0.9092900305454789
100959,0,0.25470722355601394
137606,0,0.3691574687346416
100041,0,0.2698474265113857
116703,0,0.11034120656887457
107248,0,0.058278218867941156
126937,0,0.17166644751421356
109340,0,0.3516034959068378
100301,1,0.6468199920154518
140236,0,0.24116257780415135
140055,1,0.5873162813438865
103822,0,0.26481236893515236
136751,0,0.1661602263434279
141971,1,0.5123060116043092
121134,0,0.4512708337012845
112125,0,0.1533840605123362
112478,1,0.5805425424312296
107370,1,0.630740754248435
138293,0,0.08704955733941544
122317,1,0.7501735602496784
101711,0,0.11063115760073496
123755,1,0.9308152252106154
120557,0,0.4344193880953659
115383,1,0.8217193429582665
135328,0,0.29083196234285863
129988,0,0.06589258750211884
110050,0,0.23837356260379897
120071,0,0.26804073610862345
128862,0,0.14652906633181847
103531,0,0.08829626121962653
140241,0,0.09932806753495962
106771,0,0.24161813217760972
115285,0,0.4702691209440427
142701,0,0.1393157830186386
124169,1,0.860832806137311
141602,0,0.316513450427937
140514,0,0.06547757816144352
135303,0,0.05362901324987408
121408,0,0.19328340158813448
121668,0,0.3972922064122236
127679,0,0.24913177474240777
117808,0,0.0654465510251505
142296,0,0.07175753599998437
127654,0,0.23646572015529208
144261,0,0.17015758642797368
139421,0,0.14992226811554177
141926,0,0.4336945751159021
144271,0,0.1955841426528522
135817,0,0.08604215717005813
124701,1,0.626471009712252
126970,1,0.8263900722828101
135177,1,0.528427960565908
127443,1,0.7016130162826671
123053,0,0.19448051897190072
138658,0,0.2678226595531056
123359,0,0.10199009236835813
134884,0,0.048310834938882934
128101,1,0.5970664361790436
140368,1,0.7350622714529662
107672,0,0.4194041213524168
131389,1,0.6253411164540222
102592,0,0.2510365142898539
114598,0,0.3017979800380386
104332,0,0.4055762053887365
135442,0,0.2738373518338112
122109,0,0.06277856887178301
108261,0,0.43241343848934854
125092,0,0.21232328505640655
117774,0,0.2736050060161034
114499,1,0.5088320707089755
131899,0,0.07218258386491315
100481,0,0.2819961052609953
134339,0,0.3896061020555519
130216,1,0.5258095485434361
125834,0,0.10771448923411679
122737,0,0.38217852202291724
133219,0,0.3489108377287847
101259,0,0.1865388121894961
109805,1,0.6617525289398078
110489,1,0.5223239800090652
106275,1,0.7750929951659203
127688,0,0.413489729367181
115689,0,0.14510764153088032
110049,0,0.40680334587379263
125039,0,0.39073579364232025
117181,0,0.0739071367733655
125062,1,0.6524436843878616
137001,0,0.49224677120710514
119370,0,0.23366687903930358
130424,0,0.1365752340209227
114695,0,0.2719367931783743
141395,0,0.1641146812325223
133162,0,0.04868890247616909
129286,0,0.29901452665596395
108297,0,0.45729590905059936
130712,0,0.2699326490849604
125583,0,0.07956361340659407
110877,1,0.5325321363196449
112721,0,0.40267930486787706
104683,0,0.31098661048529563
105901,0,0.30578751492166356
131561,0,0.24573704117008083
102155,0,0.29626428856775583
104435,0,0.12155546468503291
123417,0,0.41073787432706077
104394,0,0.3251255791331095
111829,0,0.283428787432086
106817,0,0.4586448106043039
110990,1,0.5780807990591214
144056,0,0.3119905197580482
144581,1,0.8723854702303647
127739,0,0.4863298617660688
134119,0,0.17229355187762868
140117,0,0.21807467063282135
140176,0,0.1194792911772211
135137,0,0.49947447652677707
134544,0,0.3255395754096681
131896,1,0.8888441562143689
129926,1,0.7692807301290662
137229,1,0.6171426856410435
125822,0,0.15727461612621105
118711,0,0.3896597354403755
108860,1,0.6659142029808366
118270,1,0.7118933840280017
143421,0,0.09457377358968762
126443,0,0.09154251886910997
123027,0,0.2823022474484235
144156,0,0.09708920859858387
127371,0,0.22660579991995658
131694,0,0.1859974762190421
119717,0,0.19759808759861813
134478,1,0.6745257027291687
124712,0,0.21966835334499413
121968,0,0.24963193608184034
128802,1,0.6915724564622446
126294,0,0.22940780692454976
112353,1,0.6465230880948194
109632,0,0.37872598046835715
111722,0,0.3666004776685065
117014,0,0.1542703871072567
118978,0,0.4829928992209586
129685,0,0.1031706055185667
100480,0,0.2500816600124988
124419,0,0.4020109949139751
127223,1,0.6066779522790325
126419,1,0.925757559076615
105146,0,0.07973171684817829
103839,0,0.3982765323506083
133533,0,0.1740931705720366
137744,1,0.8500488327359668
133752,1,0.5709557496097403
108487,1,0.8256598973495649
127854,0,0.1501838383933817
140140,0,0.12947252040684595
112188,0,0.24249488743440661
115573,0,0.046114766938518195
107496,0,0.04734972774150457
136506,0,0.4895580056617344
135099,0,0.1433794896539942
112528,1,0.5980335059040968
116853,0,0.45256483724961466
128691,0,0.33155071335550507
129322,0,0.15510922948392084
102101,0,0.22633703241247732
117212,0,0.12855275496489832
126948,0,0.3049267889796796
119139,0,0.45729590905059936
116428,0,0.06410546748541836
140195,0,0.40176247539662824
140981,0,0.3270273040754008
112976,1,0.6386963619930706
137949,1,0.708307910197464
113587,0,0.08096063952005854
113449,0,0.3600302012157525
126131,0,0.1821916163098762
120098,0,0.3785484861331669
113810,0,0.3355901364981808
139585,0,0.28959353446978264
140099,0,0.29970148834035404
144278,0,0.31603789372982477
141470,1,0.8416803621515001
115931,0,0.42260546012104094
108494,0,0.10152927046879053
101900,0,0.4194041213524168
103598,0,0.3511965658950802
119368,0,0.17787496426752142
131017,1,0.6301294495158383
119768,0,0.3638885552554817
133315,0,0.15549798658957165
137656,0,0.15173821675458518
100614,0,0.3009999066288881
126640,1,0.625390864959637
128491,0,0.31896864335843605
101704,1,0.8385001192734604
111153,0,0.30857151757707424
140347,0,0.2854923568759878
101832,0,0.1925949729161361
109017,0,0.2940669933749761
131536,0,0.03731483577628987
103102,0,0.1787528752706036
126626,1,0.7062837898146623
103395,0,0.14136215842320762
104991,1,0.9401702398153962
129263,1,0.5205611984160295
130170,0,0.06292538524073776
127476,1,0.5528850326888598
102431,0,0.1307890622393201
141505,0,0.255817580387017
110363,0,0.24273468436982992
104066,1,0.751099104383787
131052,0,0.18069570114280217
105276,1,0.507174686811691
100623,1,0.779384526739009
137879,0,0.3865578947084852
116426,1,0.9332148647872408
134881,0,0.24371127325004874
141078,0,0.06924259346358899
127969,0,0.32126798229103565
107507,0,0.24807503456756355
102538,0,0.31785132899741675
128064,1,0.527667812542507
131944,0,0.07697453952953687
143513,0,0.17718012727240437
102935,0,0.21606109853841377
121588,0,0.2759053238502582
141623,0,0.08754395671827653
141182,0,0.054590829042450884
133416,1,0.5264239226856503
107105,0,0.27940289202665197
122001,0,0.27400629762057876
131176,0,0.12616091377232655
139438,0,0.34514099415897914
140633,1,0.8450214272789557
106215,0,0.2776387336345588
137181,1,0.8972154757146035
136487,1,0.5259096483698039
117746,1,0.5528570533222847
138138,1,0.7725828029235341
110165,1,0.5351985932359847
141038,0,0.46540503019332036
130140,0,0.08615889091832422
112574,1,0.5587102861278206
103743,0,0.17846419345578252
124819,1,0.5987515877878832
102197,1,0.6558803052141183
118507,1,0.6181854761514395
128279,0,0.33277996418529104
136624,1,0.7676555523660076
131262,1,0.8983020324958875
134780,0,0.33539169483966413
110601,0,0.3982765323506083
108659,1,0.6222792858578092
134028,1,0.725005264053084
143618,0,0.29793043006342995
128018,0,0.13440388775886056
117568,1,0.5101253912313964
105759,0,0.2293578488278983
128715,1,0.7159302157574872
121254,0,0.12025410632452137
117265,1,0.611484619328077
119450,1,0.7901631996051189
132347,0,0.3227936084489241
101630,0,0.23144607938192557
133553,1,0.5624049892780251
100454,1,0.6626563786326608
135515,0,0.09301832740297596
105863,0,0.06271984858158379
142152,1,0.8239415912628845
106428,0,0.07192152583057716
118142,1,0.5646365975843359
118544,0,0.08343858385268933
104933,1,0.618086764774057
114677,0,0.1364725392346153
140342,1,0.5677960621832226
121676,0,0.26317234753997826
105228,0,0.4570000833705662
131463,0,0.16085659679206077
141654,1,0.6404633897769152
120192,0,0.06271984858158379
119151,0,0.04221592187032783
119203,0,0.19808040477434674
121866,0,0.39912427916562654
107378,0,0.44970461607424345
144316,0,0.42949765203466983
108511,1,0.8001728832184124
107025,1,0.6689061621582371
118543,1,0.6890454813220495
101233,0,0.4931635316629521
116693,0,0.3813919481011491
103527,0,0.42150561888691784
137132,0,0.045039115825698646
121046,0,0.14262484253367974
131597,0,0.052819767096915514
107218,0,0.2856891425536161
126883,0,0.4009296898062897
109927,0,0.31350227155021276
124696,0,0.3791219924938969
119617,0,0.16716569381031743
112107,0,0.1617123080326768
102608,0,0.30871012975427997
104886,0,0.4883427654827895
103892,1,0.7263422403823944
137631,0,0.22942403283240778
128611,0,0.29488519881499103
131131,0,0.149527928422124
114861,0,0.25688956702360344
138792,0,0.4421819462707189
109609,1,0.9226844156894425
106978,1,0.8993691454779827
120202,1,0.8250268001019518
120854,0,0.21033021405155752
101154,0,0.07221268534859822
133666,1,0.633549501107978
127445,0,0.11130518448439089
123196,0,0.06876294343923345
129605,1,0.5838239845059217
115528,0,0.3338293648565156
130635,0,0.2260635129370237
107201,0,0.06966542962968263
114502,0,0.28544596157660385
123879,0,0.08354847918346796
125907,0,0.4401773996745455
141888,0,0.2788308696456586
130974,1,0.6039633788611126
119235,0,0.4807882811792541
140298,0,0.18428209967318085
142619,0,0.36067830275462537
122826,0,0.3311125299206631
130848,0,0.21563047476798333
141786,1,0.7044431904686812
116902,0,0.10234180969858235
130834,0,0.050914094266349866
140554,0,0.06241688295599561
114332,1,0.517544069640018
140296,0,0.14470234046512603
100603,0,0.490622679074382
111452,0,0.3211066302406624
120823,0,0.3192233636407504
142582,0,0.1048236059585258
141304,0,0.12097314914652475
115394,0,0.37540827315310205
103205,0,0.4019374112414105
112684,0,0.401074129174803
111559,0,0.1710302505500999
130929,0,0.4901910085800912
116187,0,0.24893233012076316
139671,1,0.6276560882311111
124136,1,0.5836943173754856
137854,1,0.7944614623611839
104518,0,0.1795694919471772
114078,0,0.2833800388285917
132843,0,0.17181161624124214
111097,1,0.5332357103753604
110660,0,0.26060319105174024
103259,0,0.4569349727475511
125636,1,0.6066779522790325
127580,1,0.8090422199624748
102854,0,0.32617351930264327
122513,0,0.10886635914544601
116937,0,0.13096672160998538
122762,1,0.5961523553713057
122934,1,0.5377284457151585
134235,1,0.5627905156130709
134455,0,0.14102957693795498
119558,0,0.09836257667642408
117661,1,0.7962518410748095
118862,1,0.7393831432662442
125624,0,0.20869376316553243
117076,1,0.5989573073173174
113962,1,0.5167055477252882
129167,0,0.2142615592264133
123002,0,0.23490893434652046
123354,1,0.5989573073173174
101960,0,0.1740931705720366
131690,1,0.746187805478655
124394,0,0.37109757821744094
144115,0,0.27896294591490584
140786,1,0.7865689665344451
108086,1,0.5330432579647725
102582,0,0.23426128029181933
108972,0,0.2126981117788882
132735,0,0.2503279020945099
126982,1,0.6377098008200622
104658,1,0.7689005472519644
120445,1,0.6837549197112023
114404,1,0.6087790362556468
128118,0,0.12174288396907454
112644,0,0.17846419345578252
122186,1,0.5267163886648569
128599,0,0.2110250115808545
141207,0,0.054590829042450884
141179,0,0.13614285708911508
109350,0,0.35804537860115676
133979,0,0.49661535070247803
142853,0,0.21062303859909032
126117,0,0.2946925724239165
114961,1,0.532596781864076
113693,0,0.361981908559897
109424,0,0.21500681124224377
141680,0,0.12256129032379602
115514,0,0.04221592187032783
110332,0,0.46921416979666797
131206,0,0.2434525796525103
114540,1,0.5580707837678737
101748,0,0.2508080387540725
143689,1,0.8567823098837672
143250,0,0.236855019358249
116642,0,0.416977698358439
129348,0,0.1844028232056138
129358,0,0.10071658752104301
112555,0,0.32203655946145743
112690,1,0.5559214491440416
132239,0,0.08604215717005813
106385,1,0.6504335365914611
102586,1,0.5426939730346259
129121,1,0.6923409807213662
100374,0,0.4301555408850713
140632,0,0.33437696270307693
131358,0,0.031179550572768305
113174,1,0.9506449582056016
101216,1,0.6906818593257806
137410,0,0.29260614800155244
100841,0,0.36774474954989606
102809,0,0.21965935020068522
117329,0,0.31003085344564435
117972,1,0.8288155248984729
110498,1,0.678746291212686
123367,0,0.24074820092192992
110169,0,0.16235538864626523
108557,0,0.09338803624426024
124711,1,0.8447967408341506
144344,1,0.5679769280212291
133297,0,0.06277856887178301
143148,1,0.7966215691118895
104760,1,0.9086829549023618
107811,0,0.17229355187762868
135415,0,0.19025406323861468
106088,1,0.646654875510173
130329,1,0.8449888293402626
109169,0,0.13370796123583426
118624,1,0.6958088609943
137116,0,0.29260614800155244
114317,0,0.06285190282078493
140478,0,0.09784747363883996
136050,0,0.3757482292777492
120226,0,0.30578751492166356
102499,0,0.23894618668146972
106439,0,0.18664183435181725
134257,0,0.4372096263838475
124971,0,0.3303836315799597
100123,1,0.9216808790326875
107156,0,0.2719987588429568
104436,0,0.4693835765919567
132390,0,0.3564414486902755
136179,0,0.2647411949875439
139478,0,0.06241688295599561
118871,0,0.07109980066154326
107399,0,0.2727860932305624
114259,0,0.13586188978996655
118760,0,0.4491033856661194
105083,0,0.25839103967901356
131211,0,0.3635219668233362
123221,1,0.7286088017877651
102260,0,0.17330909914802708
133513,0,0.08050815602747136
118401,0,0.12876091118112515
112782,0,0.327350341690153
118461,0,0.06777694139582506
113072,0,0.16171030490425523
116503,0,0.2652460022255508
110278,1,0.6558803052141183
135492,1,0.5877639374761248
122431,0,0.05869495167876437
114198,1,0.7338996146351771
101598,0,0.2564257292412627
111642,0,0.11609247393818976
119271,0,0.3385840014657741
125659,0,0.43890150358137386
138073,1,0.8325765626417722
123623,1,0.8249426062690218
107944,0,0.427975830140349
107182,1,0.8493055173678717
123981,0,0.17994896434022808
120351,0,0.2221157553939603
125844,0,0.44546185284257794
108107,0,0.36774474954989606
121423,1,0.5271135337399231
134232,0,0.12180135597985782
108431,1,0.906443789108482
140150,0,0.2545700999061264
121502,0,0.098987662909658
131187,0,0.45998833855181637
133582,0,0.1596867252451759
123882,0,0.22485516356459972
118173,0,0.04523082259836695
112258,0,0.12616091377232655
111876,1,0.5371973227682777
140475,0,0.2721024470127583
136127,0,0.2647411949875439
103634,0,0.34015894582773853
118359,0,0.19464546606505517
113400,1,0.8194748004549794
122337,0,0.23400978412801549
144242,0,0.1487385936839143
115552,1,0.6279357613896804
102881,1,0.5655354326817523
140065,0,0.0570215672662129
110543,0,0.38809067425293886
121771,0,0.2185904456009575
105417,0,0.42109198447850343
112749,1,0.8163705604720861
106311,0,0.18104684025416762
112866,0,0.33155071335550507
143995,1,0.6093720816004814
141434,0,0.3353616871748855
123499,0,0.26898817254722035
109716,0,0.3337888336767891
137537,0,0.4338182085953335
119844,1,0.6377098008200622
131091,1,0.5133128561871847
135751,0,0.3440437420106727
117195,1,0.8724660082725394
117909,0,0.19917894222659366
127921,1,0.772465813232757
100018,0,0.21915663760115175
143851,1,0.554075852080811
116710,0,0.2806755637237279
135866,1,0.8715314266343691
131657,0,0.08361215101687919
104156,0,0.2818879688628086
104826,1,0.5302417597014252
128375,0,0.08230148917309651
137659,0,0.42469915558247057
128374,0,0.09552792717730826
117776,0,0.41026581098752707
144375,0,0.39274639448267334
121575,0,0.33202989172978914
133411,0,0.2355617573447117
133522,0,0.25136392079357384
142030,1,0.5238701167284217
104741,0,0.3050444615339858
106182,0,0.4634653829150712
122454,0,0.14519447538420532
113167,0,0.15177077615458429
112847,1,0.7951342013565429
130694,1,0.534481861076351
126550,1,0.7746300602435716
117224,1,0.510766321627942
124565,0,0.3917248423088816
113292,1,0.7183045975345969
136680,1,0.9357796256036761
108542,1,0.5245905969232025
121238,0,0.110901365902797
132359,1,0.7850748108079961
105060,0,0.1919893073324062
118552,0,0.4143239310709637
122495,0,0.4747561047871579
123128,0,0.31298366257192095
129538,0,0.13729510678507897
100953,1,0.7115465518511475
105125,1,0.7169099720315759
101389,0,0.33778670021076174
102486,0,0.12724131619110401
108105,0,0.47453123769252736
142289,0,0.2599134203475992
144240,1,0.9003719119089586
123141,0,0.12439035457396456
144470,0,0.411144080642396
128006,1,0.7161296942833464
109433,1,0.6591379206095437
102422,0,0.18167789085122665
113069,0,0.05671035407283201
122346,1,0.6942234747532494
127022,0,0.12034616212562019
132960,1,0.5707100467189814
141742,1,0.668362991641408
118575,1,0.5822365788414622
117391,0,0.08646602277264967
115475,0,0.3385840014657741
130962,0,0.21582458714912695
132736,0,0.08041302269968097
112192,0,0.4530701492494805
107319,0,0.21453581476990286
107576,0,0.4262188991060213
110996,0,0.17278221831407972
138376,0,0.044044881981404375
136735,1,0.5025023166928609
100012,0,0.18687715529494733
113843,0,0.26761743878130784
140969,0,0.14905785390332577
130356,1,0.5856965092426251
127507,1,0.5467446923186483
115889,0,0.16820284337044705
113526,0,0.14901954294924014
125578,1,0.5870266643358372
109232,1,0.8948623381957609
129883,0,0.09968891223981034
127313,0,0.49775638516942133
114274,1,0.5835738619994616
109442,0,0.1399921523428517
107468,0,0.30012227163279426
118877,0,0.09407444473839324
107471,0,0.2634947878267531
133471,0,0.1943117054152284
115178,0,0.10960564999130883
136082,0,0.30109941410385316
136095,1,0.6195587359315708
112060,0,0.25327238164014093
130137,1,0.9485239886186937
117027,0,0.21232328505640655
122768,0,0.13388614799774737
105819,0,0.22604443617671202
126509,0,0.3936858182108728
119537,1,0.6677880506687565
115091,1,0.6385521830114195
142593,0,0.2817927682534836
140106,0,0.1944801213014428
107539,1,0.7979594028163178
140911,0,0.1618310596688139
105736,0,0.03179803692018092
121651,0,0.12166693138154581
141873,0,0.2819961052609953
113930,0,0.12446566601041834
137461,1,0.6535771276403163
108673,1,0.667985657133436
143495,0,0.2541092424572619
123703,1,0.6256076431597489
141622,0,0.06645372105045148
116244,0,0.45238606706980944
103874,0,0.35938038923755505
127062,1,0.6935362606166616
136204,0,0.2790232335091685
130506,0,0.2366199672809621
107345,0,0.0383540724306617
135565,0,0.056609416052360174
100861,0,0.45256483724961466
108406,0,0.30284682723019146
112034,0,0.476494933460277
107610,0,0.04221592187032783
114829,0,0.31059600354637645
139576,0,0.2978139640774204
126560,0,0.2042255772820171
115515,0,0.4829928992209586
105717,0,0.25603642081589917
116275,0,0.05269383795096044
101292,1,0.6763461429272577
137065,0,0.09749052462719879
117099,1,0.8593176826549772
137095,0,0.3684443879953534
102589,0,0.33862962532787394
106867,0,0.28352283789529803
140191,1,0.5960355206186555
122024,1,0.5095796159113002
134341,1,0.8975674126848493
144284,0,0.21951617971949483
135025,0,0.23977350655626892
105907,0,0.26265717665072236
137117,0,0.08261463085926465
138382,0,0.07081114931253212
109934,0,0.13952245357829035
128334,0,0.15163097417616292
101796,1,0.7970431133202823
130505,0,0.1510911488460714
101901,1,0.5337247357624061
101361,0,0.41147463734065287
109900,0,0.18235698949078874
118765,0,0.04221592187032783
129696,0,0.27259610267836476
130056,0,0.1912041149050731
141688,0,0.13000533853659194
113883,0,0.31986578758257544
111144,1,0.7667513856152729
135782,0,0.24080663777140945
118680,0,0.21056384863751765
135264,0,0.1621256660564553
107620,0,0.2311732437194162
117284,1,0.535347501023312
139252,1,0.8222328360306053
127076,0,0.21051001813687908
136048,1,0.8089813939714728
130911,0,0.2505329147838144
121699,1,0.5119514344794667
104887,1,0.5874227804730655
138492,0,0.062054753993078964
134653,1,0.6920913455955877
114361,0,0.32933709694126684
141953,0,0.12034616212562019
138347,1,0.9327060275425743
108706,1,0.5105451674432123
112246,1,0.5486507280020755
105484,0,0.18530480206986572
142939,0,0.15905666392713727
110486,0,0.12856460673020148
102963,1,0.8786443027370421
144230,0,0.45057144179954345
134208,0,0.21965935020068522
127254,0,0.22485516356459972
123228,1,0.5875506039553368
127498,0,0.10886635914544601
138877,0,0.2696199499925854
127239,0,0.14274535994018228
111825,0,0.2744076552440926
109821,0,0.18436691060714952
143667,0,0.4129322114116015
136567,0,0.31555473549145846
123698,1,0.6519331403773829
130823,1,0.8260065477138228
141295,1,0.6776739077225393
111976,1,0.7596206390817708
142075,1,0.5203332673408751
102564,1,0.5640377212971912
122962,0,0.44970461607424345
112429,1,0.5655284313098599
102124,0,0.18594902928115997
127713,0,0.167993683215094
143931,0,0.35019474658113015
140378,0,0.3640425925646505
134686,0,0.40894878015200764
122409,0,0.07760043713387021
131252,1,0.6393601482869181
131361,0,0.4618786166988298
138308,0,0.34514099415897914
124803,0,0.05893222441943156
118487,0,0.0619026011946606
104765,0,0.49708321001522726
123451,0,0.07956361340659407
139206,0,0.31005335708155185
123390,0,0.4564411858424556
142126,1,0.9395351207799244
100761,1,0.8954108553324832
102932,1,0.7846810133556971
103601,0,0.08674688230763357
104297,0,0.0615074698708579
122275,0,0.39396759021929106
104361,1,0.5288835992430744
130464,1,0.7650107487349697
138085,0,0.34134491035386216
108102,0,0.2892776469653725
137872,0,0.49928855341642875
105731,0,0.2142615592264133
119651,0,0.1305125821172988
113704,0,0.25527773687275973
100804,0,0.26157128416043823
121080,0,0.21232328505640655
117048,1,0.8419578434061525
120762,1,0.6869929998056147
142346,1,0.675867893373504
100272,0,0.3051453569244386
107211,1,0.5224995621854085
112300,1,0.5606263335164401
103860,0,0.22887957369018722
121308,0,0.1387601776764059
134926,0,0.21916750669328014
128902,0,0.0889342840625413
110961,0,0.4832942088581368
132320,0,0.37911420974904586
120683,0,0.1546264818424785
113422,0,0.053833940476168136
122879,1,0.5443937805858295
140301,0,0.0615074698708579
115674,1,0.5169036045891837
116126,0,0.10095021657119187
113463,1,0.5078255290873654
113183,0,0.4047252736887433
131577,0,0.1973661705027815
115354,0,0.2840614861246051
117312,0,0.33641074482588174
142274,1,0.7964355189711857
116885,0,0.05269383795096044
115530,0,0.10718896043568037
113255,0,0.39073579364232025
114161,0,0.17637767362470982
137184,0,0.1891284607211294
129073,0,0.17335024738109195
120846,0,0.4967979481006093
112968,0,0.12484467987190755
121625,1,0.5555924300410564
116493,0,0.3898634718208719
133158,0,0.28324346366487296
109800,0,0.3250658381301723
140418,0,0.1460727857131242
100552,1,0.6932161856941536
100544,0,0.38042298518264567
122847,0,0.4966282282477168
109161,0,0.3945957848031838
106534,0,0.22012622026621498
112114,0,0.24227816641092395
140506,0,0.2582913344505681
106539,1,0.8672650364250136
111610,0,0.13667028562199057
110107,0,0.10456459758398953
143074,0,0.2685330011332253
117992,0,0.11269944030395898
124422,1,0.5166064445043939
137144,0,0.26680033341664744
106047,0,0.24226601484727803
141670,0,0.2854923568759878
126165,0,0.3078845933702292
114771,0,0.41309216663589116
102627,0,0.3785748994562394
140316,1,0.6193166370724785
122156,0,0.3216136543491574
102072,0,0.33907422582620045
143532,1,0.7135944409182061
142646,1,0.5642409228291064
142760,0,0.09320850211201251
138838,1,0.925896886728017
131185,0,0.09363544001309317
116283,1,0.5852746131627502
140743,0,0.13786018823809623
105974,0,0.15436811467657127
123192,1,0.5429958487633781
129488,0,0.1371564749566821
114510,1,0.5263953871808261
122546,1,0.7817032021422787
142683,0,0.12256129032379602
117601,0,0.18664183435181725
122662,0,0.2142615592264133
134290,1,0.6263866784906044
139749,0,0.485596534028853
137943,0,0.4908452192973498
100405,1,0.6749137385226253
141882,1,0.5004193787166777
110225,1,0.8514317069831789
129929,0,0.4945031810000485
142078,0,0.27775895999612116
107575,0,0.2693405210612743
129421,1,0.8222214571518548
133341,0,0.05757038047403459
143794,0,0.2039938657974056
114396,1,0.5375842466532023
140451,0,0.06174636016610059
135145,1,0.6290505864758764
103540,1,0.6089435771476702
124350,0,0.3190762626638641
112689,0,0.2790232335091685
111960,0,0.2142615592264133
113421,0,0.1563528239841149
127068,0,0.33657886119195024
134129,0,0.3573647121528377
120744,0,0.2266723267264976
143456,1,0.918926358582158
127992,1,0.943047015610509
115555,0,0.41682902066816985
122548,1,0.6053963732962375
123389,0,0.043477521029547196
114384,0,0.25986662118827303
133052,0,0.10709767581058614
111517,0,0.42777281351830126
134734,0,0.12331600081097478
136950,1,0.6154546078281384
143598,1,0.513528254480991
116625,1,0.8370427701225851
140089,0,0.10221431940599184
109601,0,0.1280494609359608
114194,0,0.37671490385093775
115723,0,0.13667028562199057
103510,1,0.6271631401415617
100118,0,0.3645640538135923
105800,0,0.24668814803542155
138438,0,0.11018790242774464
135986,0,0.053833940476168136
134980,0,0.25360723565756144
107095,0,0.4906780681735786
140953,1,0.6038415621229689
111591,1,0.5008638873185823
111408,0,0.16948277997888261
142085,0,0.05770550103266046
135787,0,0.07358044168708577
122941,0,0.4235779846908923
122849,0,0.25006049303559724
136064,1,0.7505725900406434
130159,0,0.2355617573447117
111613,1,0.8506331091382475
107172,0,0.16913074401344172
117401,0,0.11195408867220374
117273,1,0.8846139848366578
103656,1,0.7981969915938949
104164,1,0.5263929905191699
131810,0,0.14442849749733405
129404,0,0.27067063594024493
130169,0,0.1579700374757876
136849,0,0.2435005879295535
106204,0,0.16213984695493924
138918,1,0.5118781601146679
101077,1,0.5038364521386761
117028,0,0.35258994721703507
119256,1,0.5131147138327853
142150,1,0.6390631934668966
102367,1,0.6891596102127052
134207,0,0.27017340457545674
110688,1,0.5170959397599278
127889,0,0.23900604918479743
134372,0,0.3985371776307412
119756,0,0.43241343848934854
105625,0,0.28507776166119597
116985,0,0.05510197756383852
121645,0,0.2509095247722737
120816,0,0.27309136808708645
104079,0,0.38277336128060413
134643,0,0.4926950359643721
102263,0,0.28863064389442056
108578,1,0.904799013935199
141220,0,0.0873459351624109
141319,0,0.40176247539662824
124629,1,0.6754148238194437
103726,1,0.7599745016426899
133782,0,0.4154553923913804
104028,0,0.1925949729161361
138923,0,0.42415916545913424
132203,0,0.1239330712197998
139055,1,0.5330264703827632
141375,1,0.9156302231626272
120145,1,0.5719091563716693
129346,0,0.13459102359929281
116955,1,0.7562622633180842
136829,0,0.25591794284509845
132123,0,0.09486217387383909
107614,0,0.1925949729161361
101122,0,0.44353581781509427
109884,1,0.6413451164970568
123939,0,0.05340857521047638
121595,0,0.05437348463346006
133755,0,0.05486168548798179
129866,1,0.5116808421356441
139449,1,0.7271876546934927
109983,0,0.1369546260680588
127691,1,0.6913244647748498
100334,0,0.39073579364232025
104219,0,0.48911005768371024
116279,0,0.26520858289430427
122399,0,0.15627018191767245
130046,1,0.5362939867537012
136358,0,0.09276794829286714
143424,1,0.5874227804730655
133226,0,0.09470267584131367
137882,0,0.09034770078475717
120551,0,0.45781036377379963
120190,0,0.274358451147012
121125,0,0.059818158891157144
117250,1,0.7349349669730398
126734,0,0.08936729434685868
118064,0,0.13275734929572183
116764,1,0.7274629632311425
134668,0,0.2862235260280964
102421,0,0.27603012151578016
133486,0,0.17881289010996484
143293,1,0.7711189825570015
112226,0,0.15203760834007574
140175,0,0.1641146812325223
125150,0,0.32599396484903076
125739,0,0.3982765323506083
127919,0,0.08936729434685868
109219,0,0.12546211338091387
143507,0,0.09416472562801109
114907,0,0.1358726639185456
128170,0,0.20897802500790286
123400,0,0.2473485150713116
135612,1,0.5147861152571913
121526,0,0.4909546815017115
134624,1,0.5594673263585362
112056,0,0.08896440014445701
137246,0,0.29101705164487374
141768,1,0.6776739077225393
119719,0,0.12651548048140793
